Sad-1.wav | And to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him.
Sad-2.wav | My pet hamster died the other day. I am so devastated.
Sad-3.wav | The garbage men had trash strewn all over and they just left it It fell out apparently when they were throwing trash in the truck. They just don't care about their job.
Sad-4.wav | You guys were real close huh?
Sad-5.wav | I can't be that strong. A whole year.
Sad-6.wav | It's been a hard night tonight, just sitting on the couch by myself watching TV.
Sad-7.wav | And And then I'll stop working and I'll stay home with the baby.
Sad-8.wav | I was supposed to see him last summer
Sad-9.wav | My son has always been really good in school. Last semester was different. He failed  two  classes!
Sad-10.wav | I just found out the small company I work for is going out of business. I cried all day Friday when I found out because I love working for them.
Sad-11.wav | passing of my mother
Sad-12.wav | I needed some extra money and I had some extra change in my car. I decided to buy a scratch off ticket and lost.
Sad-13.wav | My sister passed away in  two  zero  one  zero . She had taken her own life and my mother and I found her after she did. It was very traumatic and painful for us, and all of our family.
Sad-14.wav | When I noticed that my parents were not in such a prosperity as most people in my surroundings.
Sad-15.wav | My husband really is away from home quite often, due for his job. It can be hard at times, and make me feel a bit alone.
Sad-16.wav | I've owned  three  birds in the past  one  zero  years and my  third bird just died last night. I didn't realize how much it would crush me. They were my buddies.
Sad-17.wav | I just feel sad and it is hard to get my mind focused on anything. I am overwhelmed by the current state of the world.
Sad-18.wav | Not particularly.
Sad-19.wav | breakup with lover
Sad-20.wav | I slept in a tent at the Barracks which caught fire at night and my best possessions got burnt in there.
Sad-21.wav | It was extremely sad to me when I heard that a patient who I was taking care of in hospital had passed away. He had some abdominal pains.
Sad-22.wav | It's It's mixed up with so many other things, I
Sad-23.wav | I caught my wife red handed cheating on me I feel so bad
Sad-24.wav | I lost my job and cant find another one
Sad-25.wav | I have been feeling lonely lately because my best friend moved out of town
Sad-26.wav | When I listed to the guitar yesterday I felt some tears coming out.
Sad-27.wav | I had to terminate a training because I wasn't suited for it. I was very sad about this, because I was very much wanted to finish that training.
Sad-28.wav | Last month when I was cleaning out the attic I found a box of old photo albums. It was really good to relive all the old memories.
Sad-29.wav | He cried hard?
Sad-30.wav | I went to the fridge looking for my last piece of chocolate I was saving and it was gone!
Sad-31.wav | I mean we can't, we're not a complete family without you here.
Sad-32.wav | In school, people would always bully me.
Sad-33.wav | When I could not do anything because of a bad luck.
Sad-34.wav | My friend got a new job and is moving to Vegas. I am going to miss her.
Sad-35.wav | I love playing pool do you?
Sad-36.wav | He was my brother.
Sad-37.wav | On the weekends, my kids go away and its just me.
Sad-38.wav | I just divorced my husband after  one  zero  years. I needed to leave after years of abuse but I never thought living alone would be so boring.
Sad-39.wav | I recently came across a toy in a thrift tore that looked similar to one that I had when I was a kid. It really made me remember my childhood.
Sad-40.wav | My son stole a car from an elderly man today. Never have I been so let down.
Sad-41.wav | A child beaten up by his mother.
Sad-42.wav | When my wife died in hospital, she was pregnant and had undergone an operation.
Sad-43.wav | I know. I know it's not fair.
Sad-44.wav | Recently went on a family vacation to an old spot we used to go when we were all younger. It was nice to see old stuff and talk about old times.
Sad-45.wav | I read in the news a family had a house fire and lost all of their animals. It makes me upset to think about how they died.
Sad-46.wav | my partner broke up with me. i have no idea how am going to handle it.
Sad-47.wav | Do you think I want to leave you?
Sad-48.wav | Was supposed to hang out with my friend after work but turns out she has to work late.
Sad-49.wav | I like to draw but I am not very creative. What do you like to draw?
Sad-50.wav | Went to Hawaii for vacation. Kinda felt like it was a waste of money.
Sad-51.wav | For a long time I have struggled with depression
Sad-52.wav | i was sad to hear my mom is in the ER again
Sad-53.wav | can't find a job path in life
Sad-54.wav | I love crochet, its a great pass time, do you know about it?
Sad-55.wav | when my bird cage didn't come in the mail today like it was supposed to
Sad-56.wav | When I knew almost the same day about two great friends of mine that had serious existential crisis, and mainly when I notice that I'm in the same situation that they are, but I didn't realize it.
Sad-57.wav | Everytime I see roses I think of my grandma.
Sad-58.wav | One night, my cats were playing and chasing a fly. All of a sudden one of them started acting weird. Then he died. He wasn't even a year old.
Sad-59.wav | My sister lost her house due to fire. We all are pretty much in shock and very sad.
Sad-60.wav | My grandfather died thirteen years ago.
Sad-61.wav | I was looking at some of the old photos I have of my grandpa. He passed away, so I've been reminiscing over him.
Sad-62.wav | It was when my father was taken into detention by the CIDS for two years for a reason I don't know up to now.
Sad-63.wav | My turtle ran away yesterday. I am so sad.
Sad-64.wav | She dumped me months ago, but I can't get over her. Other women just don't appeal to me.
Sad-65.wav | It doesn't look very good.
Sad-66.wav | I know you are Augie, I know.
Sad-67.wav | I felt sad when all my friends left me
Sad-68.wav | When I received the news that my inlaws had passed away. I depended heavily on them for their guidance and the running of their daughter's business.
Sad-69.wav | Having to decide on a termination of a pregnancy, after discussing it with friends, family and the man involved.
Sad-70.wav | when my wife left me a year ago i went a little stir crazy. it was so silent in the house, i had to get out and make new friends.
Sad-71.wav | I miss seeing my friends
Sad-72.wav | do you have a special bond to animals?
Sad-73.wav | I feel sadness when I only imagine that I could lose a close person. Some time ago I lost a man whom I greatly respected.
Sad-74.wav | I was so excited to see a brand new movie that just came out, then my babysitter cancelled and I couldn't go.
Sad-75.wav | He was out here when it broke.
Sad-76.wav | I miss my old job. It was fun.
Sad-77.wav | After receiving the grade on the paper mentioned in FEAR.
Sad-78.wav | there will be layoff to me
Sad-79.wav | My friend went back to drugs.
Sad-80.wav | Sadness, no, I felt something much stronger when my father died.
Sad-81.wav | i had no roommate freshman year of college
Sad-82.wav | My girlfriend's cat is sick with Cancer. I don't think she's going to make it for much longer and I'm really shaken up by it.
Sad-83.wav | Well, if she does, then that's the end of it. But from her letters, I think she's forgotten him. I'll find out. And then we'll thrash it out with Dad, right? Mom, don't avoid me.
Sad-84.wav | Once, I had a big argument with my mom, but after awhile I realized I was wrong. So I tried to talk to her about it.
Sad-85.wav | A close acquaintance of the family died of lung cancer. Although it was expected, I still felt depression.
Sad-86.wav | Driving my new car and I felt guilty you know opening my bank book seeing a new refrigerator.
Sad-87.wav | Lets go for a ride. I I I want to be alone with you.
Sad-88.wav | I don't know
Sad-89.wav | If anybody wants to be with anybody else it's probably you. Probably somebody who enjoys herself a little more and it is not so hard.
Sad-90.wav | Everyone seems to have a cold this season.
Sad-91.wav | After training for an Australian championship competition for a year and then injuring myself  two  weeks before the competition.
Sad-92.wav | working hard but feeling like not going anywhere
Sad-93.wav | When my friend did not pass the high school graduation examinations.
Sad-94.wav | I lost my job  four  month ago and I am running out of money.
Sad-95.wav | I'm upset that my kids don't listen to me.
Sad-96.wav | I know I know there's nothing I can say that will really help, but
Sad-97.wav | I lost my work ID card yesterday.
Sad-98.wav | I found my old high school year book when I was cleaning. It reminded me of some old times and it was a walk down memory lane
Sad-99.wav | And then I went home and it was incredible. It had no meaning here.
Sad-100.wav | The thought of having to read a boring book of  four  zero  zero  pages in English.
Sad-101.wav | When I heard my grandfather's wife had leukemia I was very sad.
Sad-102.wav | When my mother died in August  one  nine  seven  eight .
Sad-103.wav | I am so sad these days.
Sad-104.wav | I wish I could have visited my family this weekend. But I have a big project to work on.
Sad-105.wav | I was hoping to join my family for dinner but seems like I'm stuck at work.
Sad-106.wav | My daughter is graduating middle school this year. I have always been stressed about her going to high school
Sad-107.wav | I received some degree of harsh words in my address from my manager. I have no one to talk and share my feelings.
Sad-108.wav | My friend died in a helicopter crash.
Sad-109.wav | I moved out of my dads' house when I was  one  nine  and moved to Atlanta. The company I worked for moved all of us down actually. But it was so strange being without my dad, or any family, around.
Sad-110.wav | I don't work or go anywhere most of the time. I always feel like I'm waiting for my boyfriend to spent time with me
Sad-111.wav | My wife has out of town for a couple weeks and we just moved to this city. I feel so bored and have no one to hang out with.
Sad-112.wav | I can see that.
Sad-113.wav | Falling in love with a close friend.
Sad-114.wav | I was sad when I didnt earn the promotion. I thought I was more qualified candidate
Sad-115.wav | I have been traveling for over a month now solo. The new place I am in is empty and I have no one to talk to. I miss my friends.
Sad-116.wav | The person ghosted me after we had an argument and I am really upset about it.
Sad-117.wav | Last week my mother passed away. I am so devastated
Sad-118.wav | I miss my dad. This was his favourite time of the year
Sad-119.wav | One time when I was letting my cat outside, it ran out into the streets and got ran over.
Sad-120.wav | I am not happy I didn't get to buy a new car.
Sad-121.wav | Well I guess it's not really a break up, my boyfriend got killed in a car accident coming up on  three  years ago in January.
Sad-122.wav | I was going to have dinner with friends today, but I was stuck at work.
Sad-123.wav | Years ago, we were trying to buy our first house and the financing fell through. We had to switch lenders and it took another six months to find a place.
Sad-124.wav | There was supposed to be a party this weekend, but it got cancelled.
Sad-125.wav | I went in for a doctor appointment that I had been waiting for, and it did not go well or anywhere near expected.
Sad-126.wav | I'm not able to go to Disney World.
Sad-127.wav | I have given up on finding love. I have looked everywhere but just can't find my soulmate. Guess I will be by myself for a long time.
Sad-128.wav | After working at my job for over  two  decades, they're closing down.
Sad-129.wav | the chargers are poised to have a great season, yet we keep having injuries during the preseason
Sad-130.wav | You know, it's like affecting a lot of people it's not just me, you know?
Sad-131.wav | When my boyfriend almost had a relationship with a close friend of mine.
Sad-132.wav | i felt all alone the other day when my dog ran away
Sad-133.wav | My grandmother died during Christmas break several years ago.
Sad-134.wav | I feel really bad for his family, you know.
Sad-135.wav | Not getting on with someone of my classmates in high school.
Sad-136.wav | Roommate just walked in on me while I was... trying to... feel good if you know what I mean. So awkward. My door doesn't have a lock, either. I told him to not come in, and he just kept coming in!
Sad-137.wav | After my recent break up with my partner of  two  years, i do not know whom to share my feelings with
Sad-138.wav | My little pet bird accidentally flew out the window.
Sad-139.wav | At the funeral of a friend about  two  zero  years old, who was killed in a hit and run motorcycle accident.
Sad-140.wav | my friend get back with her boy friend its really sad
Sad-141.wav | my mom was always working, i was alone a lot.
Sad-142.wav | Because you can't feel that way, never again, Chris. You hear me? Never. I mean, the money and me too.
Sad-143.wav | Thinking about friends overseas.
Sad-144.wav | My best friend finally stopped showing up and stopped replying to my message.
Sad-145.wav | When I argue with my mother about the way she treats her two children differently.
Sad-146.wav | It makes me feel great to drive my old truck.
Sad-147.wav | I don't have many friends at my new school
Sad-148.wav | If there's anything I can do to be there for you.
Sad-149.wav | No one came to visit my house today and I was very lonely
Sad-150.wav | I didnt get a job I wanted
Sad-151.wav | When I had to come back from my village last Christmas.
Sad-152.wav | My best friend just left for Europe. She'll be gone for  four  years.
Sad-153.wav | It was a complex situation concerning a relationship with a boyfriend, I had broken the relationship for some reasons. Meanwhile, as I felt it, I had most sorrow.
Sad-154.wav | I've been waiting for a story to finish, but the author passed away.
Sad-155.wav | And his whole family was there.
Sad-156.wav | When I found out that my girlfriend would not be coming back to UCB for one semester, but would be living in San Jose.
Sad-157.wav | I saw a dead child which was not covered, it had been knocked down by a car.
Sad-158.wav | My children watched a movie with me the other night and we really enjoyed it.
Sad-159.wav | One day I heard from a friend that the boy I loved had gone out with her and not with me.
Sad-160.wav | Treatment to become pregnant with a negative result.
Sad-161.wav | I'm going to be fine too, okay?
Sad-162.wav | I guess you're just going to have to have it without me.
Sad-163.wav | Last week we had to go to a funeral. It really hit me hard seeing all my grieving friends.
Sad-164.wav | I was upset when my dog ricky went missing
Sad-165.wav | I went to the grocery store and they were out of my favourite cereal. I was quite upset about it.
Sad-166.wav | Imagine, i started working out two months ago, only to weigh myself and i have gained some weight.
Sad-167.wav | Feeling unable to preserve one's ideas and ambitions as innocent as they are when you are young.
Sad-168.wav | I get very nostalgic when I think about this time of year. Makes me think of when I was younger
Sad-169.wav | I was watching a TV show and the couple were getting married. It was so sweet that it made me cry.
Sad-170.wav | when i came across an old diary
Sad-171.wav | Last week was my birthday and I didn't get not one present.
Sad-172.wav | My electric bill was  three  five  zero  dollars this month. I am so upset of how expensive it is.
Sad-173.wav | One of my good friends moved a few states away.
Sad-174.wav | When I lost my father on the  two  fifth of September, one  nine  seven  zero . He died of a sore on the leg.
Sad-175.wav | After the loss of a close relative.
Sad-176.wav | You have to be a little better because of that. Otherwise, we have is really loot and there's blood on it. I don't want to take any of it. I guess that included you.
Sad-177.wav | That's interesting. Do you know how long we've had romance novels?
Sad-178.wav | I have heard they do that before
Sad-179.wav | We were all going take a trip to Europe you know.
Sad-180.wav | I've been living alone for the last  five  years.
Sad-181.wav | Over the weekend, I watched a really sad movie and felt thankful and grateful for my parents.
Sad-182.wav | I left my husband  two  years ago. I regret it but it's too late to go back. I am grieving what I lost and regretting my choice, and want to get over this, to resolve my depression.
Sad-183.wav | My mother's husband got alzheimers and went downhill really fast. He passed away about  eight  months ago and she's not doing too well with it.
Sad-184.wav | I just sit at home all day by myself. I tired of it.
Sad-185.wav | I did not do as well as I expected on a chemistry exam. I received a score below the average and I thought I had done very well.
Sad-186.wav | I remember rushing home to watch Passions after school. We would all talk about it it homeroom the next day.
Sad-187.wav | I have no one to read with.
Sad-188.wav | I didn't have anyone to spend my birthday with last year. I was bummed my boyfriend didn't want to hang out, it wasn't too fun.
Sad-189.wav | A better sandwich? Haha
Sad-190.wav | I was very sad when I heard that my brother had failed the standard  eight  exams for the third time.
Sad-191.wav | Having this new baby puppy around reminds me of how fragile life is. I remember when my other animals who have passed were babies. Circle of life.
Sad-192.wav | my friend was fight with me because that he thinks that i have relationship with his girlfriend
Sad-193.wav | I found out I did not win the lottery.
Sad-194.wav | My girlfriend of  two  years left me for another person.
Sad-195.wav | was now all alone in the world, responsible for my own actions.
Sad-196.wav | Well it's surely remained a beloved car if it's still around here in  two  zero  one  eight .
Sad-197.wav | When moving out of my old family home, I came across a few bags of stuffed animals I had as a kid. Probably  two  zero  animals total.
Sad-198.wav | I was carrying a large pizza from my favourite pizza place. Almost at the door home, just taking the keys out of my pocket. And then the delicious pizza fell out of the box and all on the floor!!!
Sad-199.wav | One year during christmas, i did not get a single gift. It was a rough day for me.
Sad-200.wav | I don't know. It just, like, I felt so bad because I shouldn't have done it. I don't know. Whatever.
Sad-201.wav | I am kind of glad the summer is coming to a end my kids was gone all summer I missed them and I was very isolated when they was away.
Sad-202.wav | the cops were looking for my brother yesterday
Sad-203.wav | I moved recently for work, but am having trouble meeting new friends out here.
Sad-204.wav | because nobody was changed at all. It seemed to make suckers out of a lot of guys.
Sad-205.wav | I am so upset I lost my phone while doing errands today.
Sad-206.wav | The breaking up of a relationship. We decided that the relationship could not carry on, so it was no surprise to me. And anyhow, I had known it would happen sooner or later.
Sad-207.wav | My favourite fish died (
Sad-208.wav | i had a break up with my partner.in this situation i was very depressed and i faced lot of stress.
Sad-209.wav | Ok, but you have fun competing, you are probably good at it. aren't you?
Sad-210.wav | Sure, this is standing. This is waiting. This is fighting.
Sad-211.wav | My sister who was my best friend passed away.
Sad-212.wav | I am getting older and to still see that people can be so untrustworthy and that they will be such betrayers and so hateful over nothing is hard to see
Sad-213.wav | My elder sister whom I love very much was leaving for the West Indies for two years and I was staying behind.
Sad-214.wav | I have been struggling with a flare up from my Lupus after I had such a long period of feeling good. Its depressing to be in bed all day and fail your family in what you need to do be doing.
Sad-215.wav | Wow! What about cheese?
Sad-216.wav | I was on a trip to a heavy metal festival in Las Vegas. While there, my girlfriend broke up with me, and we were still staying in the same room.
Sad-217.wav | I saw some old pics on FB of my dog who is passed and my niece. It was hard to see but they were good memories.
Sad-218.wav | Sometimes I feel lonely. I am single and live alone.
Sad-219.wav | I was thinking about my pets a lot the past few days and how I will always be dedicated to helping animals.
Sad-220.wav | Yeah hopefully there will be an awakening of people to the needs of the environment. We have to preserve our earth and its inhabitants.
Sad-221.wav | When I was little my grandma gave me a little ceramic cat. I still keep it on display in my room because it reminds me of me of her.
Sad-222.wav | I am not happy that the summer is almost over.
Sad-223.wav | The other weekend I really wanted to go out but realized I've sort of drifted away from the few close friends I have. I really need to get into a sport or something and meet people.
Sad-224.wav | I've recently lost my job due to the covid situation and my funds are dwindling by the day while we've seen out into another lockdown
Sad-225.wav | my cat's an outdoor cat that i let out to have fun, and i just found out he was run over by a car yesterday
Sad-226.wav | They stopped making donuts at my favourite bakery. I am so hurt thinking about it.
Sad-227.wav | My pet goldfish just died. I cried for  two  days. I don't know how I will go on without Goldie.
Sad-228.wav | Well the team was established in  one  nine  nine  five  as the Vancouver Grizzlies but after the  two  zero  zero  zero  two  zero  zero  one  season they relocated to Memphis and are currently still there.
Sad-229.wav | When I am alone in a room with no contact with anyone loneliness drains me.
Sad-230.wav | There is an entire psychology study behind colors and drawing colors?
Sad-231.wav | I feel very cut off and detached from my family, who lives many miles away from me in another state.
Sad-232.wav | I don't know why some people waste their talents and life. They complain when they have things good and still aren't happy when it's bad?
Sad-233.wav | I married a divorcee. She was not honest with me. I felt sympathy about her previous marriage. She was not honest about her real problems. She treated me horribly. I had to leave.
Sad-234.wav | having to stay in my apartment all the time due to covid. i have a preexisting condition that puts me at risk. i feel isolated as a result. i need social contact to feel better
Sad-235.wav | My stepmother just died. I am very sad
Sad-236.wav | I came home from vacation and found some stuff was stolen
Sad-237.wav | I felt sad after having had an argument with my boyfriend. I felt that he did not understand me and that there was no point in carrying out on our relationship.
Sad-238.wav | I felt distant once I moved away to college
Sad-239.wav | I woke up this morning to find that my well trained dog pooped on the carpet sometime in the night. He must have really had to go!
Sad-240.wav | A friend misunderstood me.
Sad-241.wav | I have to stay to myself as no one talks to me.
Sad-242.wav | That is cool, so you teach students who are at the end of their primary education just before they enter secondary school!
Sad-243.wav | Yeah. I guess. I don't know what they're going to say.
Sad-244.wav | When I found out I was betrayed...there is almost no worse feeling beside losing someone.
Sad-245.wav | That is true. Also, there are electronic keyboards that are almost as good as the real thing.
Sad-246.wav | When I looked at one of my bank accounts I realized I lost all my money. I found out it was stolen and there was no way to get it back.
Sad-247.wav | A close friend decided to stop with his study and to go back home.
Sad-248.wav | It's weird, I think. I feel so alone, you know? What am I going to do now? Now thats he's gone.
Sad-249.wav | I know.
Sad-250.wav | Getting to know that my uncle in America had a brain tumour.
Sad-251.wav | I have naturally suffer from clinical depression
Sad-252.wav | I can't believe I am allergic to cats.
Sad-253.wav | I put a deposit down on a dog, but it died before I could pick it up. I was so sad.
Sad-254.wav | I am so sad. My husband needs a lung transplant.
Sad-255.wav | I felt sad when my cat sylvester died.
Sad-256.wav | I mean, and your money, there's there's nothing wrong with your money. I mean, your father put hundreds of planes in the air. A man should be paid for that.
Sad-257.wav | I hope it rains. Somehow that'll make me feel more comfortable.
Sad-258.wav | Harvey weinstein was such a good studio, they just ruined their business and now there arent any good movies
Sad-259.wav | I was going through my cloud and found pictures of when i was little.
Sad-260.wav | I was on my way to work when i witnessed a child hit by a vehicle
Sad-261.wav | Finding out that the girl I like does not like me.
Sad-262.wav | I recently lost my grandmother and today grief came out of nowhere for the first time in a few weeks. Feeling very down.
Sad-263.wav | I went to the movies all alone. It was quite depressing.
Sad-264.wav | Finding out that China is still backward in science.
Sad-265.wav | JUST LOST A FRIEND, A VERY CLOSE TIGHT FRIEND THAT WAS ALWAYS THERE FOR ME
Sad-266.wav | When my mother left for Kenya.
Sad-267.wav | My girlfriend dumped for my best friend.
Sad-268.wav | My friends went out to a party. They didn't even invite me along
Sad-269.wav | I want you to know Annie.
Sad-270.wav | I I failed my physics exam yesterday. I was so disappointed with myself.
Sad-271.wav | My favourite football team lost tonight. It makes me feel so unhappy.
Sad-272.wav | The death of a friend.
Sad-273.wav | My dog Koko was with me ever since I was a little kid, and when he suddenly got quite sick and we found out he had cancer it was very difficult for me and my family.
Sad-274.wav | I love to reminisce about my youth with my daughter. She acts so much like me I know exactly what stories she would enjoy.
Sad-275.wav | Finding out that my best friend could not go to university.
Sad-276.wav | I don't know how you can be okay with this? I don't know why you're not you're fine with it.
Sad-277.wav | I'm a bit upset that summer is almost over.
Sad-278.wav | I had written a  two  zero  page paper for a class. Before I could save it the computer crashed and lost all of my work.
Sad-279.wav | My close friend died because of Covid one  nine  last month, it bothers me a lot and i constantly feel depression.
Sad-280.wav | My mom and grandma were supposed to come visit and backed out at the last minute.
Sad-281.wav | i was really sad when my dog died last year, why am I over it now
Sad-282.wav | I don't know how else to leave it. What, do you want me to lie to you?
Sad-283.wav | MY life has been completely upheaved by a cheating spouse who abandoned me and our children
Sad-284.wav | a younger guy i used to work with passed away this week
Sad-285.wav | As i was sick, I'm unable to go to my school and I stayed in room. I miss my mom now.
Sad-286.wav | My younger brother and sister were involved in an accident on their way back from school and my brother was quite badly hurt.
Sad-287.wav | Sometimes I look at the chess board and remember the games I played with my dad. I miss him.
Sad-288.wav | In the  one  two  eight  three  my boyfriend asked me to forget him, as it would be easy.
Sad-289.wav | When my grandmother died. I felt very sad then ... The feeling started to be worse after a while.
Sad-290.wav | I can't sleep at night, struggling to fall or stay asleep.
Sad-291.wav | I applied for a promotion at my job but didnt receive it.
Sad-292.wav | I really needed to pass this class so I tried hard to study for it. In the end I barely did bad enough to not pass the class.
Sad-293.wav | What could happen in a year?
Sad-294.wav | A few months ago, a good friend of my girlfriend's passed away from a drug overdose. What's worse is, both his ex and his lover at the time kept using. I worry about them.
Sad-295.wav | No you don't. I'm a pretty tough guy.
Sad-296.wav | A hybrid is a vehicle that uses two or more distinct types of power, have you ever driven a hybrid?
Sad-297.wav | Yes chickens are incredible creatures! It is sad to think that cattle are used not only for food but for other products like leather
Sad-298.wav | My paternal grandmother had died. We weren't close but she was blood. I didn't cry but I was sad, partly due to her death and partly I think, due to the fact that I couldn't didn't cry.
Sad-299.wav | I tried applying for college online because I need the financial aid and I don't have enough time to complete enrolment.
Sad-300.wav | I felt sad when I heard that my cousin had passed away just suddenly.
Sad-301.wav | I am currently going through a divorce from an abusive, lying, narcissist. He has taken my kids from me by making false claims. I haven't seen them in months. My daughter is  four  and my son is  two . I miss them so much.
Sad-302.wav | My dog passed away of bone cancer. She was such a special dog.
Sad-303.wav | I have been watching dramas all week. They are so heart warming.
Sad-304.wav | When I was in Bombay one of my good friends was getting married and he had not informed me about it, this made me sad.
Sad-305.wav | I'm worried about being perfect on my job.
Sad-306.wav | And no one had changed it was just like sort of random bus accident to them.
Sad-307.wav | My girlfriend of ten years run away on our wedding day
Sad-308.wav | When my girlfriend decided to finish our relation.
Sad-309.wav | I was pretty emotional leaving my hometown  one  zero  years ago. We moved across country to a completely different area.
Sad-310.wav | Sometimes I submit content, usually text posts..But I like just reading. How about you?
Sad-311.wav | My father in law was diagnosed with pancreatic cancer when our daughter was  nine  months old. He passed  nine  months later when she was  one  eight  months.
Sad-312.wav | I saw a cat get hit by a car this morning
Sad-313.wav | My grandfather passed away, and when I found out it had already been several weeks after the funeral happened.
Sad-314.wav | that's neat and a very worth accomplishment
Sad-315.wav | When I received a letter telling me that my mother was very ill.
Sad-316.wav | I was heartbroken when my grandmother passed away, I did not know what to do
Sad-317.wav | When I got to know that my father had passed away.
Sad-318.wav | I could not find my favourite handkerchief that my grandfather gave me. I am afraid I lost it. It means so much to me since he had passed away.
Sad-319.wav | My dog passed away and I cried.
Sad-320.wav | I went to the bowling all alone yesterday. It was quite a bad time.
Sad-321.wav | sad when she left for  three  weeks i was alone
Sad-322.wav | No, I mean it just came on really quick, you know I mean it was a it was a sickness but it just
Sad-323.wav | I just got layed off.
Sad-324.wav | This was a hard weekend. Second weekend alone. It's different living alone.
Sad-325.wav | My sister stole the money from my wallet. I am so mad at her!
Sad-326.wav | Loss of a job
Sad-327.wav | I tried a keto pizza yesterday and it was awful. It tastes like a THICK corn flour tortilla. Just really gross! Sad as it cost a pretty penny even on clearance
Sad-328.wav | I had a watch my grandfather had given me when I was a kid, but I seem to have misplaced it. I really liked that watch and I'm unhappy that I can't find it
Sad-329.wav | I don't like Apple products. I'm a samsung fan
Sad-330.wav | The loss of a close relative who was ill with cancer.
Sad-331.wav | But she's you're not gonna you're not gonna be here for her first words. For her first steps. I mean it's something that you're supposed to be here for that
Sad-332.wav | I cooked a meal for family and it came out horribly.
Sad-333.wav | Creating studio recordings with no lead vocal has been done for quite some time!
Sad-334.wav | I had a day where my grandfather and father both died in the same day.
Sad-335.wav | A friend of mine got pregnant and failed the first year at university. The boyfriend refused his responsibility and they ended up in court.
